url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-in-shared-unit-for-long-term/1683835457,[Downtown] 1 BEDROOM IN SHARED UNIT FOR LONG TERM,"Bruyeres Mews, Toronto, ON",,"$1,450",Condo,Bedrooms: 2,Bathrooms: 2,"Official lease starts on Feb 1st, 2024 (However, Lease/Move in date is flexible). I'm moving out and helping my roommate to find a roommate to share a condo unit 875 sqft in Downtown ( 2 bedrooms and 2 bathrooms). One Locker P4 and No Parking.","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",0,Month-to-month,No,875,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/single-bedroom-apartment-for-rent/1683834974,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/single-bedroom-apartment-for-rent/1683834214,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/basement-unit-for-rent/1683831370,Basement unit for rent,"5 Hollier Drive, Ajax, ON",,"$1,695",Basement,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/most-luxurious-2-bedroom-condos-for-lease-in-downtown-toronto/1683826286,Most Luxurious 2 bedroom condo's for lease in Downtown Toronto,"Toronto, ON M4Y 0B7",,"$1,800",Condo,Bedrooms: 2,Bathrooms: 2,"The Most Luxurious Condo's In Downtown Toronto for Lease. (Front and spadina, Yorkville, Bay St...) City Place/ Front And Spadina",['Not Included'],1,1 Year,Limited,800,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-renting/1683820057,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/2-bedrooms-1bathroom-1-parking-basement-for-rent/1683814580,"2 Bedrooms, 1Bathroom, 1 Parking basement for Rent","Woodbridge, ON L4H 2M6",,"$2,200",Basement,Bedrooms: 2,Bathrooms: 1,"2 Bedrooms 1 bathroom, newly furnished basement apartment with separate entrance and parking. Married couples preferred. Need credit application, credit report, Proof of Timley rent payments, job confirmation and job letter. Ist and last month deposit with the Lease Agreement. Contact Cell # (416) 275-5739","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,900,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-1ba-for-rent-in-toronto-2-300/1683806556,"1BR/1BA for Rent in Toronto - $2,300","Maple, ON L6A",,"$2,300",Apartment,Bedrooms: 1,Bathrooms: 1,"One bed One bath in Daniels Keelesdale community. Great Open Concept Unit With High 12' Ceilings, Lot's of Sunlight and Also Comes With Large Terrace. Comes with New Stainless Steel Appliances, Kitchen Cabinets, Ensuite Laundry With Washer/Dryer. Walking Distance To Lrt And Transit, Yorkdale, Grocery Stores, Libraries And Schools, 401/400 & Many Local Amenities, Minutes Drive To Go Train Station, Airport, Toronto Downtown. Ideal Location, Central To All Amenities.",['Not Included'],0,1 Year,Yes,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['', '', 'Concierge', '24 Hour Security', '', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartments-for-rent/1679385238,Bachelor apartments for rent,"279 Woodfield Rd., Toronto, ON M4L 2W8",,"$1,550",Apartment,Bedrooms: Bachelor/Studio,Bathrooms: 1,"Bachelor apartments available in quiet building.
Public transportation in front of building.
Lots of restaurants and supermarkets nearby.
Parking is additional fee - no parking spots available at the moment.
Street parking available.
Laundry mat approximately 1 block away from building.
All utilities included. (Heat, hydro and water)
1 year lease.
First and last months rent required.
Apartment available for January 1st, February 1st or March 1st.
Applicant must provide;
1. Valid photo I.D.
2. SIN number
3. 3 months recent pay stubs
4. 3 months recent bank statements
5. Credit score and credit rating.
Approved applicants may then apply.
If interested in viewing available apartment, please email JenniferJonesOct@gmail.com",['Not Included'],0,1 Year,No,850,No,[],No,,[]
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/brand-new-1-bedroom-legal-basement-apartment/1683804114,Brand New 1 Bedroom Legal Basement Apartment,"60 Hollingsworth Cir, Brampton, ON L7A 0J7",,"$1,600",Basement,Bedrooms: 1,Bathrooms: 1,"Spacious One Bedroom and One Bathroom, Legal Basement Apartment, available for April 1st.
Be the first to live in this brand new apartment which has a separate Entrance and One Parking Spot. Everything will be Brand New Including your own washer/dryer.
Currently under construction and ready for occupancy April 1st.
Pictures shown are a preview of what the apartment will look like and are not photos of the unit advertised.
Utilities split 70/30.",['Not Included'],1,1 Year,Limited,700,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-and-bright-1-bedroom-apartment/1683800206,Beautiful and bright 1 bedroom apartment,"Eglinton Avenue East, Toronto, ON",,"$2,300",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Welcome to your new home at Mount Pleasant and Eglinton! This stunning 1-bedroom + den, 1-bathroom apartment is a perfect blend of modern comfort and urban convenience. Available for occupancy starting March 1st, this bright and spacious unit offers a delightful living experience in the heart of Toronto.",['Not Included'],1,1 Year,Yes,764,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', '', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/1-bed-1-bath-:-basement-apartment/1683791654,1 Bed 1 Bath : Basement Apartment,"Blacksmith Ln, Oakville, ON L6M",,"$1,996",Basement,Bedrooms: 1,Bathrooms: 1,"Immaculate and upgraded basement unit available for lease in Oakville, offering an array of features to enhance your living experience:
• Spacious 1 bedroom and bathroom, ideal for students, working individuals, or couples with a child.
• Open concept living space with a movable island in the kitchen for versatile use.
• Fully furnished modular kitchen with upgraded stainless steel microwave and fridge.
• Water softener installed to ensure excellent water quality.
• Enjoy the convenience of a separate entrance and a dedicated laundry unit.
• One car parking space included for your convenience.
• All utilities and internet access are covered in the lease.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,700,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/for-lease/1683778851,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/condo-for-rent-in-oakville/1683776531,Condo for rent in Oakville,"3200 William Coltson Ave, Oakville, ON L6H 7W6",,"$2,600",Condo,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-and-1-2br-units-in-heart-of-downtown-toronto/1683770369,Bachelor and 1/2br units in heart of downtown Toronto,"Toronto, ON M5G 0B2",,"$2,195",Apartment,Bedrooms: 1,Bathrooms: 1,Searching for a super convenient apartment in downtown Toronto? This might be the most convenient location in the city!,['Not Included'],0,1 Year,Yes,800,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-condo-for-lease-at-st-clair-and-old-weston-rd/1683768104,1 + 1 Bedroom Condo for Lease at St. Clair and Old Weston Rd.,"Markham, ON L3P 1W1",,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"In the heart of St. Clair West this Beautiful unit with spacious floor plan allows for an abundance of light from the Southern and Western
exposures. This unit also comes with modern Stainless Steel appliances and panelled Dishwasher to match the cabinets. With a large Den, you can use as a workspace or den with pull out couch for guests. Step out the door to the St. Clair street car, Corso Italia and
Amenities at the Stock Yards. The building also features fantastic amenities.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,Limited,730,No,"['Laundry (In Unit)', '', '', '']",Yes,,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/dundas-trafalgar-stunning-upgraded-2-bedroom-condo/1673765834,Dundas/Trafalgar Stunning Upgraded 2 Bedroom Condo,"297 Oak Walk Drive, Oakville, ON",,"$2,750",Condo,Bedrooms: 2,Bathrooms: 1,"**See Youtube Video: https://youtube.com/watch?v=-R9HkeWDd7I**
Welcome to a Gorgeous 2 Bedroom, 1 Bath Condo in the trendy Oak&Co. Live a desirable lifestyle In The Heart Of Oakville's Uptown Core. Stunning Upgraded 2 bedroom ft 9 Ft. Ceilings W/Beautiful Laminate Flooring Throughout. Attractive O/C Living W/Modern Kitchen & S/S Appliances. Primary Bedroom Feat W/I Closet & Stunning Views. Large 2nd Bedroom/ Double Mirrored Closets & Same gorgeous nature views . Unwind and enjoy breathtaking unobstructed views in one of 2 balconies that faces North /West W/Clear Views of Trees , Ponds And Toronto. Washer/Dryer. Prime And Convenient Location Close To The Go Bus Station, Groceries, Shopping, Restaurants & Entertainment. Easy Access To Sheridan College, Parks, Trails & All Major Highways. The Condo Comes With 1 Underground Parking Space & Locker!! This Building Has 5 star Amenities That Include: 24 Hours Concierge, Outdoor Terrace, Party Room, Fitness Room, Yoga Studio.",['Not Included'],1,1 Year,Yes,750,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/basement-apartment/1678444735,Basement Apartment,"Georgetown, ON L7G 0A8",,"$1,600",Basement,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-room-apartment-for-rent-available-starting-april-1st/1683765287,2 Bed Room Apartment for Rent - Available starting April 1st,"90 Glen Everest Road, Scarborough, Toronto, ON M1N 0C3",,"$2,600",Apartment,Bedrooms: 2,Bathrooms: 1,"Sunny, South Facing, Lake Views & Great Location. An Amazing & Beautiful newly built 2Bed/1 Washroom Condo For Lease. Merge Condos By The Bluffs. Spacious Layout. Floor To Ceiling Windows. Very Bright Unit With Laminate Flooring Throughout. High-End Finishes And Modern Kitchen W/Integrated Appliances & Backsplash. Steps to TTC & Close To Go Train, Hospital, Shopping Plaza, Restaurants And Many Other Amenities. Close To Beaches. Rent Incl. 1 Under ground Parking.**** EXTRAS **** Brand New Appliances - Modern S/S, Fridge, Stove, Microwave, Range hood, Dishwasher, Washer, Dryer. Upgraded Lighting, W/O to Huge Terrace with Lake Views. Kitchen With Amazing Backsplash And Lighting. Rent Incl. 1 underground Parking.",['Not Included'],1,1 Year,Limited,600,Yes,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/brand-new-never-lived-in-2br-bsmt-apt-sandalwood-creditview-2475/1683761799,BRAND NEW NEVER LIVED IN 2BR BSMT APT SANDALWOOD/CREDITVIEW$2475,"Brampton, ON L6Y 3T4",,"$2,475",Basement,Bedrooms: 2,Bathrooms: 1,"Stunning Newly Constructed Legal 2-Bedroom Basement Apartment in Highly Sought-After Northwest Brampton. The open-concept living and dining area provides plenty of living space, complemented by an open concept kitchen featuring brand new stainless steel appliances. This gorgeous unit comes with numerous pot lights, showcasing modern finishes. Additional features include ensuite laundry, a spa-like 3-piece bathroom with a shower, and two generously-sized bedrooms complete with closets. The gleaming laminate floors throughout add to the overall appeal. Conveniently located, this property is in close proximity to public transportation, bus stops, the Go Station, parks, and major amenities. Don't miss the opportunity to see this must-see apartment!","['Yes: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,Limited,900,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-at-queen-and-stanchan-ave-for-rent-1-march-is-avail/1683758691,"One bedroom at Queen and Stanchan Ave for rent, 1 March is avail","Strachan Avenue, Toronto, ON",,"$2,250",Townhouse,Bedrooms: Bachelor/Studio,Bathrooms: 1,"One bedroom at Queen and Stanchan Ave for rent, 1 March is available.
It is very good location and nice area. 1 minutes to Bus Station and Community Centre and Park.
text to me: 6478669198
It is available on 1 March 2024",['Not Included'],0,1 Year,No,800,Yes,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-basement/1683755410,1 bedroom basement,"Giraffe Ave, Brampton, L6R 1Y8",,"$1,500",Basement,Bedrooms: 1,Bathrooms: 1,"1 Bedroom Basement available for rent - Available immediately - $1500
Intersection - Peter Robertson & Sunny Meadow near Civic Hospital
Separate entrance through the garage, kitchen, 3pc bathroom and separate Laundry, storage space, 1 parking space, internet.
Close to:
Bus stop - 1 min walk
William Osler Hospital
Bramalea GO Station
Trinity Commons and Bramalea City centre
Gas stations
Amazon FC
Grocery stores
Convenience stores
Walmart and No Frills, within 10 mins
Terms:
No smoking, no pets
Utilities - 30%
First and Last Rent required
Yearly tenancy
Employment Letter, 2 recent paystubs and reference
Last landlord's reference letter
Credit check
Suitable for 1-2 working professional
Very Important:
Peaceful landlord looking for peaceful tenant.
Thank you",['Not Included'],1,Month-to-month,No,700,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-den-luxury-loft-in-etobicoke-central-location/1683755221,1 Bed + 1 Den Luxury Loft in Etobicoke Central Location,"Manitoba Street, Etobicoke, ON",,"$2,595",Apartment,Bedrooms: 1 + Den,Bathrooms: 2,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/amazing-condo-at-yonge-amp-eglinton-next-to-ttc/1683753170,"Amazing Condo at Yonge &amp; Eglinton, next to TTC","58 Orchard View Blvd, Toronto, ON M4R 0A2",,"$2,200",Condo,Bedrooms: 1,Bathrooms: 1,"1 bedroom Neon Condo. Near Eglinton and Yonge. Facing East side, Right next to TTC Eglinton Station.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/beautiful-2-bedroom-basement-available-to-rent-from-1st-feb/1683752788,Beautiful 2 bedroom basement available to rent from 1st feb,"Red Clover Rd, Brampton, ON L6R 2B5",,"$1,700",Basement,Bedrooms: 2,Bathrooms: 1,Beautiful 2 bedroom basement available to rent from 1st feb. main intersection Sunny Meadow and Peter Robertson. Kitchen included. Rent $1700 plus 30% utilities. Call for more info at 2896900786,['Not Included'],1,Month-to-month,No,800,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-entertainment-district-2-bedroom-1-bathroom-for-rent/1683752196,Brand new Entertainment district 2 bedroom 1 Bathroom for rent,"38 Widmer Street, Toronto, ON",,"$2,900",Condo,Bedrooms: 2,Bathrooms: 1,"Welcome To Central By Renowned Builder - Concord, Located In The Heart Of The Entertainment District And Toronto's Tech Hub, This Beautiful 2 Bedrooms & 1 Bathrooms Has Total 663sf(603sf + 60sf Balcony), With Nice West View Of The City. It Features Miele Appliances, Calacatta Kitchen Backsplash And Bathroom, Grohe Fixtures, Built In Closet Organizers And Heated Fully Decked Balcony. Close To Toronto's Premium Restaurants, Tiff Festival, Queen Street Shopping And U Of Toronto. Steps To PATH And St Patrick TTC And Financial District.**** EXTRAS **** B/I Fridge, Oven, Stove, Range Hood, Dishwasher & Roller Shade Window Coverings. Amenities: Gym, Pool, Party Room Will Coming Soon.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,603,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-basement-apartment-for-rent-in-prime-brampton-location/1683747079,2 Bedroom Basement Apartment for Rent in Prime Brampton Location,"Rangemore Rd, Brampton, ON L7A 0B2",,"$2,100",Basement,Bedrooms: 2,Bathrooms: 1,"2 Bedroom Basement Apartment for Rent in Prime Brampton Location!
Welcome to your new cozy haven at 8 Rangemore Rd, Brampton. This stunning 2-bedroom, 1-bathroom basement apartment is the perfect blend of comfort and convenience.
Location: 8 Rangemore Rd, Brampton, ON L7A 0B2
Availability: Ready for move-in! Don't miss out on the opportunity to make this basement apartment your new home.
Rent: Contact us for competitive rental rates and leasing details.
Contact: Direct message or call (905)-537-2325 to schedule a viewing or for any inquiries.
Embrace comfortable living in this modern 2-bedroom unfurnished basement apartment. Book your viewing today to call 8 Rangemore Rd home.",['Not Included'],0,Month-to-month,No,750,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/charming-two-bedroom-house-with-backyard-for-rent-in-hamilton/1678384512,Charming Two Bedroom House with Backyard -For Rent - IN HAMILTON,"Toronto, ON M5V 1N6",,"$2,000",House,Bedrooms: 2,Bathrooms: 1,"Welcome to your new home at 383 Main Street West in Hamilton! This delightful two-bedroom house offers the perfect blend of comfort and convenience, nestled in a prime location.",['Not Included'],0,1 Year,Limited,800,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",No,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/2-bedroom-apartment-for-rent/1683744461,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/apartment-rental/1683739978,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-a-den-cosy-condo-unit-in-a-great-location/1683731420,1 bedroom & a den cosy condo unit in a great location!!!!,"9 Valhalla Inn Road, Etobicoke, ON",,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1,It is a 1+1 bedroom cosy unit in 5th floor of a high rise building. Kipling subway is 8 mins drive & Loblaws & Cloverdale mall are within walking distance.,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,750,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '', '', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/markham-york-region/beautiful-apartment-with-porch/1683729674,Beautiful apartment with porch,"Markham, ON L6C 1G2",,"$2,500",Apartment,Bedrooms: 1,Bathrooms: 1,"Gorgeous one bedroom villa like apartment with porch overlooking a pond in a gorgeous wooded space on an acre lot, close to 404, shops, restaurants and all essential services. Super affluent neighbourhood, two parking spaces; Has fireplace, indoor gym equipment, windows all around, lots of storage, quiet and privacy. Meditative space for deep work and calm stay.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",2,1 Year,Yes,750,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,"['Gym', '', '', '', 'Bicycle Parking', 'Storage Space', '']"
https://www.kijiji.ca/v-apartments-condos/markham-york-region/basement-for-rent/1683727139,Basement for rent,"3123 Willowridge Path, Pickering, ON L0H 1J0",,"$1,900",Basement,Bedrooms: 2,Bathrooms: 1,"**Brand new** never lived in, stunning professionally designed basement apartment for rent. Large bright windows with tons of sunlight.
-2 Bedrooms with closets
-1 Washroom - glass standing shower
-Full kitchen with Quarts counter
-Large open concept living room
-own laundry in the unit
-Seperate entrance
Minutes to Hwy 401/407 and several amenities. Availble Feb 1, 2024
$1900+30% utilities
416-877-5003
Require:
Proof of income
Referals
Bank statements
Credit reports",['Not Included'],1,1 Year,No,850,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-3-bedroom-basement/1683727054,brand new 3 Bedroom basement,"North York, ON M3H 4X1",,"$2,600",Basement,Bedrooms: 3,Bathrooms: 1,"Spacious ravine Bathurst manor Detached house.
Walkout type basement room for rent.
Available for immediate move in.
Fully renovated Three separate rooms.
Brand new kitchen with top-of-the-line appliances and brand new spacious full bathroom with bathtub.
2600+utilities for small family or max three persons",['Not Included'],1,Month-to-month,No,800,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/two-bedroom-apartment-plus-living-room-with-balcony-in-the-h/1683724641,Two Bedroom Apartment plus Living room with Balcony in the H,"Brampton, ON L6Y 0G8",,"$2,500",Apartment,Bedrooms: 2,Bathrooms: 1,Two Bedroom Apartment plus living room with balcony and in house laundry,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,600,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-eglinton-short-term/1683714101,Yonge and Eglinton Short Term,"Roehampton Avenue, Toronto, ON",,"$2,000",Apartment,Bedrooms: Bachelor/Studio,Bathrooms: 1,"Sublease my Batchelor apartment short term.
Electricity included and paid by me.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,Month-to-month,Yes,600,No,"['', 'Laundry (In Building)', '', '']",No,Balcony,"['', '', '', '24 Hour Security', '', '', '']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/minto-7608-yonge-st-thornhill-1-bedroom-den-dining/1683713826,"Minto 7608 Yonge St, Thornhill 1 Bedroom + Den/Dining","Toronto, ON M6G",,"$2,450",Condo,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/brand-new-condo-rental/1683696799,Brand new Condo - Rental,"Old Bronte Rd, Oakville, ON L6M 5P6",,"$2,399",Condo,Bedrooms: 1,Bathrooms: 1,"Available from 1st Feb
- One-bedroom layout with open concept kitchen.
- Spacious bedroom with a large closet.
- Cozy living room with walk-out to open balcony with unobstructed views
- 9-foot ceilings, stainless steel appliances, and in-suite laundry.
- Building amenities include gym, party room, and rooftop terrace.
- Geothermal heating for energy savings.
- Great location near Bronte Go, Oakville Hospital, QEW/407, and shopping.
- Close to Park, schools, cafes, restaurants, and medical clinics.
Ideal for working professionals or small family. (2+1)
Conditions: Pets limited, No Smoking. long term, short term lease.
Parking extra
Utilities extra
Requirements
- First and Last Month's rent as deposit and Post-Dated Cheques for Remaining Months.
- Employment Letter with last two Paystub.
- Credit Report.",['Not Included'],1,1 Year,Limited,600,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/adorable-private-basement-apartment/1683688327,Adorable private basement apartment,"Oshawa, ON L1G 6Y8",,"$1,580",Basement,Bedrooms: 1,Bathrooms: 1,"This special place is close to everything, making it easy to plan your visit. Bus stop just steps away! Restaurants, COSTCO, Walmart, Dollarama, Michaels, Winners, Cnd Tire, lots of plazas all within 5-6 minutes and the highway 407 401 are only a short quick drive from your suite! Even University OIT, Durham College closeby!
Although the place is well kept and fully private, please keep in mind it’s an old house so you may sometimes hear sounds from upper unit’s guests.
30% of shared utilities
2 car parking available as a separate contract (1st car parking is a nominal cost)
Can made available furnished as well.",['Not Included'],2,1 Year,Limited,600,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/newly-renovated-2-bed-legal-apartment/1683682190,Newly renovated 2 bed legal apartment,L6P1E9,,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,"Newly renovated legal 2 bedroom walkout basement apartment first and last $2000 mht +30% utilities 1 parking space, Must qualify credit approval. Ready Feb 1.",['Not Included'],1,1 Year,Limited,800,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-in-north-york/1683681406,basement apartment in north york,"Coronado Ct, North York, ON M9M",,"$1,750",Basement,Bedrooms: 1,Bathrooms: 1.5,"single occupancy basement apartment in north york - laundry on site- street parking available- comes with couch, fridge and oven",['Not Included'],0,1 Year,No,800,Yes,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-basement-apartment-for-working-single/1683681010,1 bedroom basement apartment for working single,"Westbridge Way, Mississauga, ON L5N",,"$1,550",Basement,Bedrooms: 1,Bathrooms: 1,"Never occupied before, clean beautiful 1 bed room basement apartment in quiet Meadowvale village in Mississauga at the intersection of Derry and Mississauga Road. Includes:
- 1 parking spot
- well lit and bright
- ensuite laundry - separate and private
- entrance - separate and private
- very clean and newly renovated
- spacious bedroom and closet
- close to business centre and bus service
- open concept","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,650,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",No,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-studio-apartment-yonge-and-dundas/1683676676,Furnished Studio apartment - Yonge and Dundas,"Toronto, ON M5B 0A3",,"$2,100",Apartment,Bedrooms: Bachelor/Studio,Bathrooms: 1,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-basement-apartment-for-rent/1683675661,2 BEDROOM BASEMENT APARTMENT FOR RENT,"North York, ON M6L 1P4",,"$1,900",Basement,Bedrooms: 2,Bathrooms: 1.5,2 bedroom or 1 bedroom and living room for rent. St.Clair and Dufferin. 1 minute Walk from street Car. Laundry at the corner. Close to all amenities.,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,800,No,"['', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/one-bedroom-shared-unit-for-rent/1683666248,One Bedroom shared unit for rent,"4099 Brickstone Mews, Mississauga, ON",,"$1,350",Condo,Bedrooms: 1,Bathrooms: 1,"One Bedroom in a Condo near Square One.
1 private bedroom available for rent in a 2-bedroom Condo Apartment in Mississauga.
Walking distance to Square One Mall, City Centre, and Celebration Square.
Private room and washroom.
The kitchen is shared.
Suitable for students or single people looking for long-term or month-to-month.
Unit facing airport, square one, and celebration square
Nearby bus stop, shopping mall, and other amenities
Heat, Water, and Gas included $1350/month.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,800,No,"['Laundry (In Unit)', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
