,url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
2910,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/m2m-con1-1-2-baths-1parking-locker-yonge-finch-3000/1689024013,"M2M Con1+1&2 Baths ,1Parking&Locker-Yonge&Finch $3000","8 Olympic Garden Drive, North York, ON",,"$3,000",Condo,Bedrooms: 1 + Den,Bathrooms: 2,"1+1 Bedroom & 2 Bath Including 1 Parking & 1 Locker at Yonge & Finch #Occupancy starts as of May 1st
Brand New Condo on 27th floor No one ever lived
Walking Distance to Finch Subway Station & Many Drinks & Eateries.
This unit is the perfect place for a professional, a young couple, or to raise your family as well.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,1 Year,No,650,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', '', 'Storage Space', 'Elevator in Building']"
2911,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/basement-for-lease/1689013039,Basement for lease,"3578 Colonial Dr, Mississauga, ON L5L 5M2",,"$1,800",Basement,Bedrooms: 1,Bathrooms: 1,"Huge 1 bed 1 bath basement available for rent. Dividers can be added upon request to add in more bedrooms
Ideal for female students family lives upstairs.
Comes furnished tv included just bring your bed.
Utilities 70/30
No parking
Intersection close to Winston Churchill and dundas close to big plaza's and highways
Security deposit required
Available immediately",['Not Included'],0,Month-to-month,No,700,Yes,[],Yes,,[]
2912,https://www.kijiji.ca/v-apartments-condos/markham-york-region/vaughan-condos-for-rent/1679366494,Vaughan Condos for RENT,"Jane Street, Concord, ON",,"$2,700",Condo,Bedrooms: 1 + Den,Bathrooms: 2,Looking for a couple/working professional to lease Condos at Jane and; Highway 7 available immediately!!,['Not Included'],1,1 Year,Limited,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2913,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bed-basement-in-mississauga-available-now/1689006767,2-Bed Basement in Mississauga Available NOW,"Mississauga, ON L5V",,"$1,950",Basement,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
2914,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-den-basement-apartment-churchill-meadows/1689003760,1+Den basement apartment Churchill Meadows,"Churchill Meadows Blvd, Mississauga, ON L5M 6Y4",,"$1,599",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,"1+den Basement apartment for rent in Churchill Meadows and Britannia. One parking driveway included. Utilities included. Internet included.
First and last required. Available April 1st. Located at the corner of Churchill Meadows blvd and Britannia.",['Not Included'],1,1 Year,Limited,900,No,[],Yes,,[]
2915,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2306-361-front-street-1-1-condo-rental/1688998840,2306 - 361 front street 1 +1 condo rental,"361 Front Street West, Toronto, ON",,"$2,600",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Spacious And Sun Filled Lake Views At This Spectacular 1+Den At Matrix. 660Sq With No Wasted Space. Open Concept Kitchen With Granite Countertops. Large Master With Walk-In Closet And Space For King Size Bed. Standalone Den Ideal For Home Office Or Use It As 2nd Bedroom. Optimal Downtown Location, Steps To King West, Financial District, Ttc. Enjoy Full Size Saltwater Pool, Sauna, Exercise Room And Gymnasium. Professional And Courteous 24-Hour Concierge. La Is Not Responsible For Room Measurement. +Listing Rent Not Include Parking++Parking Is Available At $150 Extra+","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,660,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
2916,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/condo-for-lease-2400-a-month/1688981998,Condo for lease $2400 a month!!!!,"Brickstone Mews, Mississauga, ON",,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Welcome To Brickstone Mews! This Beautiful 1 Bedroom Plus Den Includes Parking & Locker. Den Perfect For Home Office. West Facing Views With Floor To Ceiling Windows. Amenities Include Pool, Gym, Media Room, Party Room Guest Suits & Much Much More. Steps To Square One. Available Immediately Please see the attached floor plan for measurements.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Yes,620,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2917,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/townhouse-for-lease/1688979367,Townhouse for LEASE,"Mississauga, ON L5V",,"$2,500",Townhouse,Bedrooms: 2,Bathrooms: 2,"Welcome to your brand-new dream residence at The Way Urban Towns, a highly anticipated development. This stunning home boasts two bedrooms, two full bathrooms, underground parking, and a serene balcony. With an open-concept design and functional layout, along w/a beautifully designed kitchen. Situated in the sought-after Erin Mills neighborhood, you'll find yourself just minutes away from Costco and a plethora of major shops and amenities. Plus, with quick access to highways 401/403/407.
Extras: tenant to pay all utilities + hot water tank rental",['Not Included'],1,1 Year,No,699,No,[],Yes,Balcony,[]
2918,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/massive-1-bedroom-1-bath-w-separate-entrance-for-rent/1688979014,Massive 1 Bedroom + 1 Bath w/ Separate Entrance For Rent!,"Rubic Crescent, Scarborough, ON",,"$1,750",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,Massive 1 Bedroom 1 Bath Basement unit that can be divided into two bedrooms if you’d like! Located in a prime area in Scarborough. All utilities included and includes 1 parking spot! Please send a text to (416) 219-5041 for more details.,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,898,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
2919,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bed-2-bath-condo-with-modern-amenities-near-mississauga-square/1688978184,2 Bed 2 Bath Condo with modern Amenities near Mississauga Square,"Mississauga, ON L5B 0E9",,"$2,900",Condo,Bedrooms: 2,Bathrooms: 2,"2 Bed / 2 Bathroom Condo; Spacious, Naturally well-Lit, luxuriously upgraded, steps away from Mississauga Square One, in an Upscale Property with top notch Amenities
Description:
Welcome to 4070 Confederation Pkwy, Unit 2307! Soak in the Bright Natural Light in this Luxurious East facing 23rd Floor Corner unit with a breathtaking view of downtown Mississauga. This 2 Bed / 2 Full Bathroom home boasts of floor to ceiling windows, 9 ft. ceilings, elegantly upgraded with laminate flooring, stainless-steel appliances, light fixtures, granite counter, Master bedroom with walk-in closet, all window coverings, and freshly painted.
A highly sought-after location, being steps away from Shopping (Square One), Celebration Square, Restaurants, Grocery store, Central Library, YMCA, & Public Transit (easy access to Mississauga Transit, Go Transit for Toronto Downtown, Highway 403 and QEW).","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,807,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2920,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-front-steps-to-the-subway-luxurious-1-bedroom-condo/1688971961,"Yonge/Front - Steps to the Subway"" Luxurious 1 Bedroom Condo","8 The Esplanade, Toronto, ON",,"$2,800",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,"Yonge/Front - Steps to the Subway
"" Luxurious L-Tower Condo"" Nestled in the Heart of Downtown Toronto. Spacious 1 Bedroom + Den With 9' Ceiling. Open Concept Kitchen Combined Living Room With Floor-To-Ceiling Windows. Excellent Building Amenities, Steps To Union Station Subway And The Financial District. Resort-like Amenities: Party Room, Indoor Pool, Lounge, Home Theatre, 24-Hr Concierge
No Locker and No Parking.
Tenant pays for Hydro.
AAA Tenant.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,704,No,"['Laundry (In Unit)', '', '', '']",Yes,,"['Gym', 'Pool', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
2921,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bed-basement-suite-in-central-mississauga-available-now/1688968927,2-Bed Basement Suite in Central Mississauga Available NOW,"Mississauga, ON L5V",,"$1,950",Basement,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
2922,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-condo-for-rent-shuter-street-downtown-toronto/1688968635,1+1 Bedroom Condo for rent @Shuter Street Downtown Toronto,"Toronto, ON M5B",,"$2,200",Condo,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
2923,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-walk-out-furnished-basement-apartment-for-renting/1688965073,North York walk out furnished basement apartment for renting,"332 Apache Trail, North York, ON",,"$2,800",Basement,Bedrooms: 2,Bathrooms: 1,"For quick reply , please contact 647 988 6882 .
fully furnished nice walk out basement apartment .
walk three minutes to ttc bus stop, quick to access 404, close to Senecal college and nofrill grocery, term can be flexible if pay little bit more . unitility included .","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,900,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
2924,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-basement-apartment-for-renting-with-furniture/1688963934,studio basement apartment for renting with furniture .,"Araman Drive, Scarborough, ON",,"$1,650",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,"please contact me by text ： 647 988 6882 .location : Birchmount and sheppard, walk a few minutes to Bus stop , walk 14 minutes to Nofrills and Walmart . very convenient . Easy to access highway 401. price is for one person, for two will be 1750.
welcome clean, and good credit working professional.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,600,Yes,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
2925,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-downtown-furnished-condo/1688963555,Luxury Downtown Furnished Condo,"Toronto, ON M5V",,"$3,000",Condo,Bedrooms: 1 + Den,Bathrooms: 1.5,,[],,,,,,[],,,[]
2926,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-bedroom-condo-near-adelaide-and-sherbourne/1688954732,Spacious 1 Bedroom Condo Near Adelaide and Sherbourne,"Adelaide Street East, Toronto, ON",,"$2,750",Condo,Bedrooms: 1 + Den,Bathrooms: 1.5,,[],,,,,,[],,,[]
2927,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-condo-rent-utilities-included-downtown-toronto/1688948116,"Large 1 Bedroom condo rent, utilities included Downtown Toronto","Bay Street, Toronto, ON",,"$2,400",Duplex/Triplex,Bedrooms: 1,Bathrooms: 1,"** $2400 ***
-1 bedroom
-Hydro, Water & Heat Included!!","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,[]
2928,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1688952804,Apartment for Rent,"Scarborough, Toronto, ON M1B 5J5",,"$2,100",Condo,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
2929,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-basement-studio-at-avenue-and-eglinton/1667346766,Newly Renovated Basement Studio at Avenue and Eglinton!!,"Avenue Road, Toronto, ON",,"$1,750",Basement,Bedrooms: Bachelor/Studio,Bathrooms: 1,NEWLY RENOVATED -- ALL INCLUSIVE -- MUST SEE!!,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,600,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,,[]
2930,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-condo-rent-utilities-included-downtown-toronto/1688948125,"Large 1 Bedroom condo rent, utilities included Downtown Toronto","Bay Street, Toronto, ON",,"$2,400",Duplex/Triplex,Bedrooms: 1,Bathrooms: 1,"** $2400 ***
-1 bedroom
-Hydro, Water & Heat Included!!","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,[]
2931,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-beachfront-apartment/1688946429,Stunning Beachfront Apartment,"20 Kewbeach Ave, Toronto, ON M4L 1B7",,"$2,700",Apartment,Bedrooms: 1,Bathrooms: 1,"Waterfront with breathtaking views, one bedroom one bathroom with tub, steps from the lively boardwalk at the Beaches. Street parking easy to get.",['Not Included'],0,1 Year,Yes,900,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,[]
2932,https://www.kijiji.ca/v-apartments-condos/markham-york-region/fully-furnished-renovated-2br-basement-apt-june-1st-2024/1688939747,Fully Furnished & Renovated 2BR Basement Apt - June 1st 2024,"Bristol Rd, Newmarket, L3Y 8A1",,"$2,150",Basement,Bedrooms: 2,Bathrooms: 1,"Fully Furnished & Renovated 2BR Basement Apt - Includes Everything! Available June 1st
Enjoy simplicity and style in our 2-bedroom, 1-bathroom basement apartment, available June 1st. Nestled in a prime location, it's a short walk to grocery stores, 10 minutes to the Yonge bus stop, 5 minutes to Main St, and close to scenic trails.
What's Included:
Fully Furnished: Just bring your suitcase!
Utilities & WiFi: Stay connected and comfortable without extra bills.
In-Suite Laundry: Convenience at its best.
Parking Spot: No more parking hassles.
Requirements: First and last month's rent, employment verification, 2 recent pay stubs, and a landlord referral.
Schedule Your Viewing: Don’t miss out, schedule a viewing today to see your new home!",['Not Included'],1,1 Year,No,800,Yes,[],Yes,,[]
2933,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stanleycondo-1-bed-den-condo-for-rent-dt-toronto-2020-built/1688937796,*StanleyCondo *1 Bed+Den Condo - FOR RENT-DT Toronto- 2020 built,"Toronto, Ontario M4Y 2C2",,"$2,500",Condo,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
2934,https://www.kijiji.ca/v-apartments-condos/markham-york-region/newly-reno-1brdm-pet-friendly-basement/1688937650,NEWLY RENO 1BRDM PET FRIENDLY BASEMENT!,"Maple, ON L6A 3R6",,"$1,800",Basement,Bedrooms: 1,Bathrooms: 1,"Newly renovated 1 bdrm basement with own separate entrance, laundry, kitchen and bathroom ready to move in as soon as possible that includes 1 parking spot and internet.
10 minute drive to Rutherford or Maple GO station
10 minute drive to IKEA and Costco.
Less than 5 minute drive to Walmart, Home Depot, Fortinos, Longos and Highway 400.
Separate entrance with own laundry machines.
This is a pet friendly environment but I must meet the pet prior to move in.
Utilities are extra (split 1/3 of total house utilities).
Please contact me for viewing.",['Not Included'],1,1 Year,Yes,628,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
2935,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-for-rent/1688927458,One bedroom Condo for Rent,"Toronto, ON M6M",,"$2,500",Condo,Bedrooms: 1,Bathrooms: 1,"The condo unit is located in a newly constructed apartment building, close to services like ttc bus stop 2mins walk, no frills, walmart, home depot, all with in 3-5mins drive. York recreation center is just 4mins away","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,695,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['', '', 'Concierge', '', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2936,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-1-bedroom-plus-den-lower-level/1688922540,North York – 1 bedroom Plus Den Lower Level,"North York, ON M9L 1L2",,"$1,850",Basement,Bedrooms: 1 + Den,Bathrooms: 1,"North York – 1 bedroom Plus Den Lower Level
Full description $1,850.00 + utilities
Located on Islington and Steeles",['Not Included'],1,1 Year,No,800,No,"['Laundry (In Unit)', '', '', '']",Yes,,[]
2937,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/1-bed-1-bath-apartment-oakville-2200/1688916966,1 Bed 1 Bath Apartment Oakville $2200,"Dundas St W, Oakville, Ontario",,"$2,200",Condo,Bedrooms: 1,Bathrooms: 1,"This newly unveiled lower penthouse suite captivates with its lofty 9-foot ceilings, adding an extra layer of spaciousness and grandeur to the modern layout. With One Bed and Bath, this suite is designed to impress with a contemporary kitchen, a living room bathed in sunlight, and a bedroom offering expansive southwest views without any obstructions. Residents will enjoy complimentary internet access, along with the convenience of one parking spot and a storage locker. This building is equipped with cutting-edge smart technology throughout. It provides a wide array of top-notch facilities, including a 24-hour concierge service, a full gym, a facility for pet grooming, ample parking for visitors, and an outdoor terrace. There's also a cozy lounge and a games room for entertainment and relaxation. Living here means having all of Oakville's amenities within easy reach, from shopping at Fortinos Plaza to dining at local restaurants, alongside essential services like banking.**** EXTRAS **** Minutes To HWY 403, QEW, and 407, Shopping Mall, Oakville Hospital, Parks, Schools. Minutes From Sixteen Miles Trail, Sixteen Mile Sport Center. 24 Hour Concierge, Gym, Lounge and Games Room, Visitor Parking",['Not Included'],1,1 Year,Limited,800,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,[]
2938,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/hurry-fully-furnished-condo-apartment-for-rent-1-bedroom-den/1681777081,Hurry - Fully Furnished Condo Apartment For Rent-1 Bedroom + Den,"York, ON M9N 3W5",,"$2,295",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Location: Weston and Lawrence. Spring Discount Promotion…$2295 month LIMITED TIME LOW PRICE ... Best Value in York. Short distance to 401, 400, Downtown, Airport... Building is located close to Weston Up Express Go Station and is on bus route.
Please contact text. 416-400-5688.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,Month-to-month,No,725,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', 'Pool', 'Concierge', '24 Hour Security', '', 'Storage Space', 'Elevator in Building']"
2939,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1bd-1ba-downtown-toronto-condo-1-yr-lease-2500-mo/1688897046,1+1Bd 1Ba Downtown Toronto Condo - 1 Yr Lease - $2500/mo,"Toronto, ON M4X 1L1",,"$2,500",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Perfect downtown condo for professionals. Close to all area attractions: - TTC bus outside your doorstep, Sherbourne Station is 5 min walk, Wellesley Station is 8 min walk. - 5 minute drive to Don Valley Parkway. - Local No Frills, dry cleaners 5 min walk. - 24-hour Rabba grocery store around the corner. - Opposite Toronto public library and community centre. - Close to many local restaurants, cafes, Riverdale Farms, close proximity to business district. 1 year lease; Will require credit report, employment reference and last month's rent upfront","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2940,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-lumiere-furnished-downtown-uoft-hospital-bay-college/1682369192,1+1 @ Lumiere FURNISHED (downtown / UofT / hospital) Bay College,"770 Bay Street, Toronto, ON",,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
2941,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-br-den-1wr-parking/1688887998,Spacious 1 BR+Den+1WR+Parking,"William Kitchen Rd, Toronto, M1P 5B7",,"$2,300",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Brand New 1 Bedroom + 1 Den With 1 Full Washroom Unit. Located At Kennedy And Highway 401. Laminate Flooring Throughout, Modern Kitchen With Stainless Steel Appliances, Stone Countertop Open Concept Bright & Spacious. Floor To Ceiling Windows In Living Room and Bedroom. 4 Piece Bathroom With Stone Top Vanity and Ceramic Tiled Shower. Walkout To A North Viewing Large Balcony. Minutes To Groceries, Shopping, TTC, and Highway 401. Includes 1 Parking Spot.
Built-In Fridge, Stainless Steel Oven, Flat Cooktop, Built-In Dishwasher, Built-In Microwave, Full-Size Stacked Front-Load Washer & Dryer.
Contact today:
Kirti Arora
647-389-1047
therealtorkirti@gmail.com",['Not Included'],1,1 Year,No,600,No,[],Yes,,[]
2942,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/2-bedroom-basement-apartment-newly-renovated-many-large-window/1676452659,2 bedroom basement apartment- newly renovated- many large window,"Pickering, ON L1W 2J2",,"$1,800",Basement,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
2943,https://www.kijiji.ca/v-apartments-condos/markham-york-region/2-bed-apartment-for-rent/1688885390,2 bed Apartment For Rent,"Birchmount Road, Unionville, ON",,"$2,690",Condo,Bedrooms: 2,Bathrooms: 2,"2 Bedroom Apartment for rent. 2 Bathrooms, 1 parking spot, 1 storage locker. Brand New Never Lived in!","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Yes,753,No,"['Laundry (In Unit)', '', '', '']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2944,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-with-parking-near-stc-from-april/1688882284,Condo For Rent with Parking near STC from April,"Lee Centre Dr, Scarborough, ON M1H",,"$2,575",Condo,Bedrooms: 2,Bathrooms: 1,"2 Bedroom With Unobstructed View. Open Concept Layout. 24 Hr Security. Great Location: Easy Access To Ttc, Lrt To Subway, Go Bus Station, And Hwy 401. Close To Scarborough Town Centre, Movie Theatre, Ymca And Convenient Communte To Centennial College And U Of T Campus.
Fridge, Stove, B/I Dishwasher. Washer & Dryer. All Existing Window Coverings And All Electric Light Fixtures. One Parking included.",['Not Included'],1,1 Year,Limited,718,No,[],Yes,,[]
2945,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/condo-for-rent-in-bronte/1688880837,Condo For Rent in Bronte,"Oakville, ON L6L",,"$2,500",Condo,Bedrooms: 1,Bathrooms: 1,"Condo For Lease at Bronte Harbour Club Condominium Residence in Oakville.
Bronte Harbour Club provides 24hr Concierge/ Security and is located in Oakville at Lakeshore Rd. and Bronte Rd. in Oakville’s beautiful Bronte Village. Step out your door and walk to numerous restaurants, cafes, shopping, waterfront trails, marina and Bronte Heritage Park. Easy access to QEW or GO Train. This 1 bedroom and 1 bathroom unit has spectacular views of Bronte Creek, wildlife, floral gardens, and surrounding greenspace/ conservation area. The condo unit has 700 square feet of living space with 9 foot ceilings and hardwood flooring in living room, dining room and bedroom with tile floor in bathroom and kitchen. The Unit is equipped with fridge, stove, dishwasher, microwave, washer and dryer. Building amenities include Schooner Room/ party room, hobby room, indoor pool, gym, billiard room and library. Heating and Airconditioning is included with rent. No Pets / No Smoking as per Building Rules. Tenant is responsible for Hydro usage averaged at a cost of approx. $60/ month. 1 year Lease minimum with preference for 2+ year Lease. Applicant will be required to provide employment letter/ source of income, credit report and complete a Rental Application.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
2946,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-apartment-in-distillery-district-available-now/1688871258,1 Bed 1 Bath Apartment in Distillery District Available Now,"Toronto, ON M5A",,"$2,500",Condo,Bedrooms: 1,Bathrooms: 1,If this ad is still up the unit is still available.,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2947,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-one-bedroom-apartment/1688850407,Large one bedroom apartment,"Yonge Street, Toronto, ON",,"$2,199",Apartment,Bedrooms: 1,Bathrooms: 1,"Luxurious just renovated bachelor unit located steps to the subway, restaurants, stores, schools and park. Small, four story building. Granite countertops, open concept kitchen, stainless steel appliances, elegant hardwood floors. Some utilities included. A must see. Images may not reflect actual suites. Please contact Chandrika at 647-760-3005.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,700,No,"['', 'Laundry (In Building)', 'Dishwasher', 'Fridge / Freezer']",No,,"['', '', '', '', '', '', 'Elevator in Building']"
2948,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-1-1-bdrm-condo-in-the-heart-of-vibrant-leslieville/1688846616,STUNNING 1+1 BDRM CONDO IN THE HEART OF VIBRANT LESLIEVILLE!,"Toronto, ON M4M",,"$2,350",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Welcome To This Handsome One Bdrm + Den in Vibrant Leslieville! This Beautiful & Well-Maintained Home Offers A Perfect Blend Of Elegance, Functionality, & Modern Design, Making It An Ideal Choice For Those Seeking A Stylish Urban Living Experience. Access To A Wide Range Of Amenities Including A Gym, Media Room, Rooftop Deck & More. Trendy Cafes, Shops, & Parks Nearby. Easy Commute Into Downtown. Don't Miss This Beautiful, Clean, & Functional Urban Gem!
Extras:Inc S/S Fridge, S/S B/I Oven, Ceramic Glass Cooktop, S/S Hood Fan, S/S Microwave, Dishwasher, Washer & Dryer. Amenities Inc Meeting Room, Gym, Rooftop Terr W/ BBQ & Bike Storage.",['Not Included'],0,1 Year,Yes,680,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', '', '', '', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
2949,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/brand-new-condo-for-lease-in-pickering-1455-celebration-dr/1688846319,Brand new condo for Lease in Pickering 1455 Celebration Dr,"Pickering, ON L1W 1L8",,"$2,095",Condo,Bedrooms: 1 + Den,Bathrooms: 2,"Brand New Condo for lease in The High In Demand Universal City Condominiums. Open concept kitchen with upgraded cabinet, spacious bedroom with large window, 4pc ensuite washroom. Gas and Internet are included. Great location - minutes to Pickering GO Station Pickering Town Center; steps to Frenchman's Bay and Marina; Pickering Marina; Waterfront Trails; close to Rouge Valley Hospital; grocery stores; restaurants.",['Not Included'],0,1 Year,Limited,699,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['', '', '', '24 Hour Security', '', '', 'Elevator in Building']"
2950,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-unit-for-rent-in-bloordale/1688843767,2 bedroom 2 bathroom unit for rent in Bloordale,"Toronto, ON M6H 3S5",,"$2,300",Apartment,Bedrooms: 2,Bathrooms: 2,"Welcome to Bloordale!
Brand new renovated legal basement unit available for rent right in the heart of Bloordale","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,700,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
